0.000000, 0.001890, 1.000000, 0.186264, 1.000000
0.000000, 0.001235, 1.000000, 0.189566, 1.500000
0.000000, 0.000662, 1.000000, 0.188959, 2.000000
0.000000, 0.001228, 1.000000, 0.189568, 2.500000
0.000000, 0.001399, 1.000000, 0.186790, 3.000000
0.000000, 0.001176, 1.000000, 0.187030, 3.500000
0.000000, 0.000685, 1.000000, 0.187586, 4.000000
0.000000, 0.000067, 1.000000, 0.188332, 4.500000
0.000000, 0.000097, 1.000000, 0.188164, 5.000000
0.000000, 0.001109, 1.000000, 0.187099, 5.500000
